id,fr_event_id,fr_alert_dt,va_engine_id,person_id,score,info,key
24,e22fd11e-7c42-49d2-8366-44e9f18fcc2b,2023-01-03 09:01:28,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.97064906,,S9000992C
25,54490072-946b-4ec9-bd3e-78e1a8294507,2023-01-03 11:00:00,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9104015,,S9000992C
26,0d73543a-e187-468f-8354-c59b9d40e993,2023-01-03 11:00:22,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.945726,,S9000992C
27,8c51af68-e148-49b7-b2b1-728969662773,2023-01-03 11:00:44,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.980647,,S9000992C
28,edf0b131-ad98-464f-b262-57f0be56348b,2023-01-03 11:01:06,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.98077595,,S9000992C
29,742db05e-97ad-4ea4-b93a-28ab43c36508,2023-01-03 11:01:28,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9232667,,S9000992C
30,b80d0b69-8105-4073-a385-489e0bf79e84,2023-01-04 09:00:00,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.99898934,,S9000992C
31,cbd9002a-c133-445f-a159-74641fdd94a0,2023-01-04 09:00:22,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9061206,,S9000992C
32,9097c0f4-6963-4cc9-9836-6e7e4c4df375,2023-01-04 09:00:44,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9467843,,S9000992C
33,51ac7b1b-013a-42f1-8269-42d75c653e78,2023-01-04 09:01:06,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9515771,,S9000992C
34,34e5a6c7-2b75-4ce8-a988-f88fa67ab0ff,2023-01-04 09:01:28,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.90675324,,S9000992C
35,c4f798c4-d21b-454f-a5eb-bf17b0786211,2023-01-04 11:00:00,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9808874,,S9000992C
36,36ab6c53-38d6-469e-8e9c-5061cc2275a0,2023-01-04 11:00:22,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9293106,,S9000992C
37,9ec1609d-867a-4200-a0c4-17b3432a83e5,2023-01-04 11:00:44,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9864099,,S9000992C
38,a13a585b-39fd-4876-bb0d-37c69e513dee,2023-01-04 11:01:06,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.95255923,,S9000992C
39,2b9bb323-356a-401f-a163-b61d59686231,2023-01-04 11:01:28,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9577518,,S9000992C
40,3f31a3d6-c2f9-4ae1-b72a-8ce896d88aa8,2023-01-05 09:00:00,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9304708,,S9000992C
41,34af2be9-b08a-44c1-95b2-4ccbf0b7a96a,2023-01-05 09:00:22,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9887724,,S9000992C
42,4f8a8a80-05ca-4351-b0a5-bc1d3c7927a4,2023-01-05 09:00:44,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.95226544,,S9000992C
43,5f858459-0e5c-4132-8fa9-09c0d82666d3,2023-01-05 09:01:06,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9960382,,S9000992C
44,106da974-0ce9-4cad-a357-78fc08f67fdd,2023-01-05 09:01:28,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9179025,,S9000992C
45,b1a414d8-3fb2-47e0-b0c4-f2a583590964,2023-01-05 11:00:00,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.94653034,,S9000992C
46,3e4b5655-007e-4d2e-be21-32b0f449ec2a,2023-01-05 11:00:22,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9568778,,S9000992C
47,9ee3a855-579a-4b8d-8e74-1b655cbfcc90,2023-01-05 11:00:44,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9810623,,S9000992C
48,93a4499e-0c4f-46a3-a58d-d5bbd20dd1d4,2023-01-05 11:01:06,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9957474,,S9000992C
49,da8ce9e8-f64d-4d69-a136-7d26d09a3d0e,2023-01-05 11:01:28,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9117835,,S9000992C
50,18fc6757-6e2d-4ff6-8584-21c581fb4289,2023-01-06 09:00:00,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.96224964,,S9000992C
51,bb7470bc-3a78-47ef-bd02-334b4d9c2502,2023-01-06 09:00:22,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9450909,,S9000992C
52,67a9ad9f-eaff-4151-abb6-05a268b28643,2023-01-06 09:00:44,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9667705,,S9000992C
53,4be230dd-5b88-4de2-8ae3-2844009328f6,2023-01-06 09:01:06,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9794952,,S9000992C
54,1a2d3e96-f141-4cde-8593-5164cd1109a3,2023-01-06 09:01:28,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.98626995,,S9000992C
55,d5f0c173-06fc-4ef4-b257-60bf8a4fe032,2023-01-06 11:00:00,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9877959,,S9000992C
56,31d628ca-b022-4f9c-90ef-1bfdd60cf045,2023-01-06 11:00:22,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.90222275,,S9000992C
57,654d20e1-0b72-4c8b-9b17-e9517c2ab14c,2023-01-06 11:00:44,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9162479,,S9000992C
58,9c4ea827-b49c-4d41-9197-274e0a7c8887,2023-01-06 11:01:06,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.93038136,,S9000992C
59,0a554758-5ee6-44d8-97d7-f509acceeb79,2023-01-06 11:01:28,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.93326753,,S9000992C
60,3b8d27aa-6e6e-4153-8955-b0a7d4b828c7,2023-01-07 09:00:00,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9582899,,S9000992C
61,82692b9d-1d72-487f-983c-501a7fcf2d86,2023-01-07 09:00:22,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9340085,,S9000992C
62,364329cd-1489-4c1a-82b8-9cf3cfffa991,2023-01-07 09:00:44,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9280549,,S9000992C
63,20646bfe-33b5-42d4-a561-3a045d5132ef,2023-01-07 09:01:06,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.90026975,,S9000992C
64,2afdeb79-4fa3-4ca5-acee-581391b34a01,2023-01-07 09:01:28,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.98974556,,S9000992C
65,ce632a1c-533e-4ed0-915a-b5b5875880e8,2023-01-07 11:00:00,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9409332,,S9000992C
66,107d062d-61a8-4186-8f2a-440c9b6d769c,2023-01-07 11:00:22,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.95914453,,S9000992C
67,f47a9fe5-e2b4-452a-bde3-e2f531831f00,2023-01-07 11:00:44,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.91041994,,S9000992C
68,d984c863-c37c-4cce-92ce-0bdc696128b3,2023-01-07 11:01:06,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.96220064,,S9000992C
69,cab95bd9-2d6a-45b6-a180-8d98b37f3df7,2023-01-07 11:01:28,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9828632,,S9000992C
70,a4e112b1-eb16-49b6-ba8f-cd25637127ff,2023-01-08 09:00:00,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.90619636,,S9000992C
71,2cb8529e-b730-4e4c-b9b9-6d8dd000866c,2023-01-08 09:00:22,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9160191,,S9000992C
72,8b23e24a-bd71-4ca6-b66e-56521add69ed,2023-01-08 09:00:44,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9767119,,S9000992C
73,b4403946-7e48-494b-8a7f-c537f33296cb,2023-01-08 09:01:06,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.93502665,,S9000992C
74,e065ad8a-e779-460d-a58d-a1613eb73718,2023-01-08 09:01:28,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.96222126,,S9000992C
75,010ac815-f470-4c0b-a7a6-340b18c8a38f,2023-01-08 11:00:00,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9692241,,S9000992C
76,9ee4aee8-7f29-4f10-8aea-ea79b0d76918,2023-01-08 11:00:22,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9689535,,S9000992C
77,0d54bb9d-51da-41f1-aac9-3bff90ebd9ab,2023-01-08 11:00:44,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9973021,,S9000992C
78,bd8266e2-068f-4a42-a256-6cce11282272,2023-01-08 11:01:06,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.948272,,S9000992C
79,598796d3-c4c4-4c98-a143-66e185bebf35,2023-01-08 11:01:28,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9082996,,S9000992C
80,4dc6c179-0d4b-4169-a678-8f27b39e3265,2023-01-09 09:00:00,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9201709,,S9000992C
81,ca168689-76c2-4e0c-9f6f-ef78226abc23,2023-01-09 09:00:22,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9012019,,S9000992C
82,01380d26-280e-492f-b1ad-3973c38b679e,2023-01-09 09:00:44,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.95197374,,S9000992C
83,f4b93ca0-3d0c-41f5-82b5-7acc0ab0d144,2023-01-09 09:01:06,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.98585254,,S9000992C
84,c6794aba-aaa8-46c7-b6f9-f3fedb7234dc,2023-01-09 09:01:28,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9340304,,S9000992C
85,f4224a92-71ed-4234-aef8-ea1016ea9c2c,2023-01-09 11:00:00,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.99428004,,S9000992C
86,01f5022c-1b17-428d-bdbb-47b5cb65846a,2023-01-09 11:00:22,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.961299,,S9000992C
87,1e47fafe-5dce-4989-b021-ac88c1823eae,2023-01-09 11:00:44,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9072742,,S9000992C
88,6a9b52ae-456a-4dc1-b75e-f38b6ee69d8e,2023-01-09 11:01:06,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9297553,,S9000992C
89,8e52cbee-a4f2-4344-947e-c88a3181a403,2023-01-09 11:01:28,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.93229985,,S9000992C
90,bbe78832-55c7-4772-810a-4e481603529b,2023-01-10 09:00:00,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.99337,,S9000992C
91,0fbf0edb-a332-4e24-8a15-7292a180d6e6,2023-01-10 09:00:22,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.98469126,,S9000992C
92,e9b83d67-1162-46fb-b4b1-a54e71f3e49e,2023-01-10 09:00:44,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.93734086,,S9000992C
93,b19e3164-4621-48b4-a0c0-3830b323e43f,2023-01-10 09:01:06,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.94999766,,S9000992C
94,b18519c5-f230-4755-8dea-b463a19fcb77,2023-01-10 09:01:28,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.94746894,,S9000992C
95,130d9d25-29c7-47f2-8212-62140659b2cf,2023-01-10 11:00:00,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9477161,,S9000992C
96,b3b020a4-f434-4940-bb63-6b703a50c343,2023-01-10 11:00:22,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9874003,,S9000992C
97,5ba24b98-c048-4f8a-99ae-58da15c602b7,2023-01-10 11:00:44,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9955276,,S9000992C
98,e097b016-e1ff-4b59-b6ab-3055919dd301,2023-01-10 11:01:06,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9163474,,S9000992C
99,1525a7ee-e73b-4e2e-b2c7-7cc03a4d99bb,2023-01-10 11:01:28,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9091059,,S9000992C
100,93073852-dca8-46cd-ae60-3d8f67f0ec29,2023-01-11 09:00:00,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.95630264,,S9000992C
101,238d01f4-a989-4a2d-b05b-9fca3ff9a791,2023-01-11 09:00:22,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9141459,,S9000992C
102,2d8e43d7-027d-41ff-8719-9d0c31b6141b,2023-01-11 09:00:44,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9443863,,S9000992C
103,cfb36cfd-afbe-433c-b22a-a11688ffe781,2023-01-11 09:01:06,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9210069,,S9000992C
104,d78622da-3e6c-4e55-8c9d-3a3e109f239c,2023-01-11 09:01:28,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.96416056,,S9000992C
105,0987701e-4696-408a-957c-0f06b5ce7b1f,2023-01-11 11:00:00,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.97729576,,S9000992C
106,245010bf-725d-4bfc-913c-1a48502d9f95,2023-01-11 11:00:22,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.97132015,,S9000992C
107,74998a69-87a0-4da1-a1b7-e0df26c42c91,2023-01-11 11:00:44,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.93119836,,S9000992C
108,574e80d2-73f6-4eec-b7b7-bc3f9baa44cb,2023-01-11 11:01:06,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9391257,,S9000992C
109,efd91a79-9197-46e6-86ca-4778b57ee21c,2023-01-11 11:01:28,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.95527375,,S9000992C
110,b6ba49c1-920c-433f-b581-6c374222d100,2023-01-12 09:00:00,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9826294,,S9000992C
111,5591b1d4-bbe4-4c7c-b6d0-4f300dafe26d,2023-01-12 09:00:22,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9643941,,S9000992C
112,b6a43221-67ee-4ca7-bc6d-0f631b6689d9,2023-01-12 09:00:44,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.98921275,,S9000992C
113,ee5bf9e6-847a-4fd9-b1c8-6350a13b0733,2023-01-12 09:01:06,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9732602,,S9000992C
114,76dbe774-94ba-45a4-9b57-874d952ed2f3,2023-01-12 09:01:28,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9320424,,S9000992C
115,cd114772-169b-4491-bf0d-9df9a0497a86,2023-01-12 11:00:00,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.91722476,,S9000992C
116,09a43bd2-8c07-4874-a6a0-4469775cfe61,2023-01-12 11:00:22,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.967596,,S9000992C
117,61273094-74de-45db-8987-20853cf96d0f,2023-01-12 11:00:44,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.95778227,,S9000992C
118,69729207-d643-4da6-a045-2ec0f9120458,2023-01-12 11:01:06,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9771542,,S9000992C
119,bbc30430-7bdc-4f64-978f-88a45dec97aa,2023-01-12 11:01:28,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9516986,,S9000992C
120,e032b11e-afd8-463f-9eb0-f76d99e9c053,2023-01-13 09:00:00,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9483054,,S9000992C
121,c8bacb5a-96c9-42db-9a2b-64391c252041,2023-01-13 09:00:22,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.906055,,S9000992C
122,7a1326b8-88a2-4cbc-921a-978fa9311e95,2023-01-13 09:00:44,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9167539,,S9000992C
123,c5b2b71f-6f70-4ce9-ae51-d86f0496c1ea,2023-01-13 09:01:06,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.99399763,,S9000992C
124,1e3178d5-4a78-4ce9-b3b0-f1243ba7d842,2023-01-13 09:01:28,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.955257,,S9000992C
125,63910957-d532-47de-a6cd-b91ed2b41104,2023-01-13 11:00:00,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.980891,,S9000992C
126,09d4c920-c72f-4435-ac98-92dfb8c1ae96,2023-01-13 11:00:22,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9453107,,S9000992C
127,005ebb21-6916-4cef-8766-6a82b30f1722,2023-01-13 11:00:44,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.99066854,,S9000992C
128,4960f8e3-c47d-4fec-829d-19e7ef5e8c92,2023-01-13 11:01:06,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9335864,,S9000992C
129,43ea21ec-1c28-4c32-9345-c1db601513b4,2023-01-13 11:01:28,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9571967,,S9000992C
130,40a29d13-c145-42e9-a7c7-b063cedbc42a,2023-01-14 09:00:00,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9169513,,S9000992C
131,2af6dc94-ccb2-49e3-9d33-293cfa9480e5,2023-01-14 09:00:22,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.92554,,S9000992C
132,d78eb4bf-2f69-4547-95b8-bec871c0ea0b,2023-01-14 09:00:44,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9825316,,S9000992C
133,83ae748a-0957-4758-8c62-39a7e2d3695c,2023-01-14 09:01:06,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.90500987,,S9000992C
134,66d4d909-b806-4c27-8e9e-5447742acc98,2023-01-14 09:01:28,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9081231,,S9000992C
135,737d7b66-03d9-4d23-a9f4-97ea74f1956f,2023-01-14 11:00:00,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9230618,,S9000992C
136,c0d640d8-5170-4b2b-9b1a-7e3a863f22c8,2023-01-14 11:00:22,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9616358,,S9000992C
137,ecbf65e6-7efd-41bf-b864-6645591df989,2023-01-14 11:00:44,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.99459916,,S9000992C
138,4d5123e9-7f1f-4345-8823-e4fe1b870a58,2023-01-14 11:01:06,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.91648644,,S9000992C
139,5db11295-ddcc-4f6d-a116-6ede95205cc7,2023-01-14 11:01:28,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9596499,,S9000992C
140,a4a2a73b-dbb7-433b-aa37-b4948dffabe2,2023-01-15 09:00:00,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9317122,,S9000992C
141,f6be6d8f-4ac3-4590-9608-381ed4aedaaf,2023-01-15 09:00:22,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9018785,,S9000992C
142,26faaf53-9d77-4f8f-afef-b7ccbed670c1,2023-01-15 09:00:44,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9326866,,S9000992C
143,aa7cee3c-af3e-4a49-a29b-f00b466c51fb,2023-01-15 09:01:06,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9065804,,S9000992C
144,1c7895e2-e2dc-469c-8a5a-23077592e3e2,2023-01-15 09:01:28,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.94896454,,S9000992C
145,52835c0f-6682-44f0-9200-bcb001f45570,2023-01-15 11:00:00,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.90085423,,S9000992C
146,2203b4c6-6ede-4e2c-ac06-a2838a259d12,2023-01-15 11:00:22,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.92079175,,S9000992C
147,f84482e5-1195-410d-8ae4-ec6416d6bed1,2023-01-15 11:00:44,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.94758624,,S9000992C
148,d9118bb1-ba60-4473-b23f-6a9f639f7e1d,2023-01-15 11:01:06,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9976545,,S9000992C
149,5ff2f488-c906-4481-8ad2-1bd35bff134b,2023-01-15 11:01:28,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.98455054,,S9000992C
150,5208a8af-26dc-473c-bc6c-e33f94b3339d,2023-01-16 09:00:00,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.94175315,,S9000992C
151,a680771b-455a-45f4-868b-ae5a539a2085,2023-01-16 09:00:22,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9119261,,S9000992C
152,b31e5aab-65ec-4d63-b443-78e110fdaae2,2023-01-16 09:00:44,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9473625,,S9000992C
153,2275a40e-643f-4517-a374-387c2f64192c,2023-01-16 09:01:06,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9740124,,S9000992C
154,1c152254-a401-4f3e-83aa-5a31746b4386,2023-01-16 09:01:28,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9062855,,S9000992C
155,e0b6074e-70db-4cf9-9214-19a2b6634d11,2023-01-16 11:00:00,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.99832946,,S9000992C
156,8bfdb151-558f-4567-b816-6b44e54c2e6f,2023-01-16 11:00:22,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.98682916,,S9000992C
157,3c55a9fa-b0af-445a-861d-860c094f351d,2023-01-16 11:00:44,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.97517204,,S9000992C
158,79a60774-d2b2-4403-b3e1-6319de6cd1c9,2023-01-16 11:01:06,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9952655,,S9000992C
159,bfb7b537-453b-405e-8181-6fc9391c1480,2023-01-16 11:01:28,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.90337646,,S9000992C
160,300508d0-265d-4ebe-9a73-9295ceea3f8f,2023-01-17 09:00:00,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9295769,,S9000992C
161,622de5c1-be57-46cf-a657-e6d60f684985,2023-01-17 09:00:22,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9028144,,S9000992C
162,3d05bdc0-1159-47b1-ad39-7c6aa1153d90,2023-01-17 09:00:44,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.96640366,,S9000992C
163,dd15b3cf-9f3c-4d7c-aa68-45b1c1495fa2,2023-01-17 09:01:06,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9776655,,S9000992C
164,0d0c2899-c0ee-4a1b-b7ed-814b20a4ada9,2023-01-17 09:01:28,1,b3075962-36cb-4d40-bba5-f22bffff4ef1,0.9525132,,S9000992C
